number,department,municipality,area,location,address,electoralLoad
08950,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. JOSE TRINIDAD REYES,009-ESCOBAS AMARILLAS,259
08951,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB LUÍS BOGRÁN,010-LA CEBADILLA,299
08952,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB LUÍS BOGRÁN,010-LA CEBADILLA,298
08953,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB LUÍS BOGRÁN,010-LA CEBADILLA,298
08954,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. FRANCISCO MORAZAN,011-PEDRIOS,285
08955,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. FRANCISCO MORAZAN,011-PEDRIOS,285
08956,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. FRANCISCO MORAZAN,011-PEDRIOS,285
08957,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB PEDRO NUFIO,012-SAN ISIDRO,264
08958,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB PEDRO NUFIO,012-SAN ISIDRO,263
08959,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB PEDRO NUFIO,012-SAN ISIDRO,263
08960,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. JOSE SIMON AZCONA,013-SANTA CRUZ,261
08961,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. JOSE SIMON AZCONA,013-SANTA CRUZ,260
08962,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB DIONISIO DE HERRERA,014-SANTA ROSA No. 1,317
08963,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB DIONISIO DE HERRERA,014-SANTA ROSA No. 1,316
08964,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB DIONISIO DE HERRERA,014-SANTA ROSA No. 1,316
08965,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB DIONISIO DE HERRERA,014-SANTA ROSA No. 1,316
08966,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. SUPERACION,015-SANTA ROSA No. 2,250
08967,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. SUPERACION,015-SANTA ROSA No. 2,250
08968,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. SUPERACION,015-SANTA ROSA No. 2,250
08969,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. VICENTE CACERES,016-EL ENCINO,308
08970,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. VICENTE CACERES,016-EL ENCINO,308
08971,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB. RAMON ROSA,018-LOS PLANCITOS,343
08972,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB. RAMON ROSA,018-LOS PLANCITOS,343
08973,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB. RAMON ROSA,018-LOS PLANCITOS,342
08974,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB. RAMON ROSA,018-LOS PLANCITOS,342
08975,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. LEMPIRA,019-PASO HONDO,248
08976,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. LEMPIRA,019-PASO HONDO,248
08977,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. LEMPIRA,019-PASO HONDO,247
08978,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. CRISTÓBAL COLÓN,020-EL SUYATAL,341
08979,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. CRISTÓBAL COLÓN,020-EL SUYATAL,341
08980,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. CRISTÓBAL COLÓN,020-EL SUYATAL,341
08981,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB EL PROGRESO,021-LAS DELICIAS,326
08982,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB FRANCISCO MORAZÁN,022-VALPARAISO,287
08983,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB FRANCISCO MORAZÁN,022-VALPARAISO,287
08984,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB 1ERO DE AGOSTO,023-LA UNION,276
08985,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB 1ERO DE AGOSTO,023-LA UNION,275
08986,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB JUAN LINDO,024-POTRERILLOS,348
08987,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB JUAN LINDO,024-POTRERILLOS,348
08988,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. REPUBLICA DE COSTA RICA,025-LAS CRUCITAS,188
08989,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. REPUBLICA DE COSTA RICA,025-LAS CRUCITAS,188
08990,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. JUAN RAMON MOLINA,026-SALADINO,365
08991,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. FRANCISCO MORAZAN,027-EL JUTE,234
08992,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. FRANCISCO MORAZAN,027-EL JUTE,234
08993,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB RAMÓN ROSA,028-LA ZACATERA,290
08994,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB RAMÓN ROSA,028-LA ZACATERA,290
08995,07-EL PARAISO,15-TEUPASENTI,2-RURAL,CEB RAMÓN ROSA,028-LA ZACATERA,289
08996,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. RAMON CARIAS DONAIRE,029-LA LAGUNA No. 2,204
08997,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. RAMON CARIAS DONAIRE,029-LA LAGUNA No. 2,204
08998,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. JOSE TRINIDAD CABAÑAS,030-LOS ENCINOS,256
08999,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. JOSE TRINIDAD CABAÑAS,030-LOS ENCINOS,256
09000,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. JOSE CECILIO DEL VALLE,031-EL CHILITO,254
09001,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. JOSE CECILIO DEL VALLE,031-EL CHILITO,253
09002,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. PEDRO NUFIO,032-SAN LORENZO,187
09003,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. PEDRO NUFIO,032-SAN LORENZO,187
09004,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. REPUBLICA DE HONDURAS,033-LAS CAÑITAS,294
09005,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. FRANCISCO DUARTE R.,034-LAS FLORES,246
09006,07-EL PARAISO,15-TEUPASENTI,2-RURAL,ESC. FRANCISCO DUARTE R.,034-LAS FLORES,246
09007,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. TIBURCIO RODRIGUEZ,001-TEXIGUAT,359
09008,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. TIBURCIO RODRIGUEZ,001-TEXIGUAT,359
09009,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. TIBURCIO RODRIGUEZ,001-TEXIGUAT,359
09010,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. TIBURCIO RODRIGUEZ,001-TEXIGUAT,359
09011,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. TIBURCIO RODRIGUEZ,001-TEXIGUAT,359
09012,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. TIBURCIO RODRIGUEZ,001-TEXIGUAT,359
09013,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. RAUL ZALDIVAR,002-EL JOBAL,328
09014,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. RAUL ZALDIVAR,002-EL JOBAL,328
09015,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. RAUL ZALDIVAR,002-EL JOBAL,327
09016,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. RAUL ZALDIVAR,002-EL JOBAL,327
09017,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. DIONISIO DE HERRERA,003-YALDE,297
09018,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. DIONISIO DE HERRERA,003-YALDE,297
09019,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. LA ESPERANZA,004-EL HACHERO,334
09020,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. LA ESPERANZA,004-EL HACHERO,334
09021,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. FRANCISCO MORAZAN,005-EL CARBONAL,309
09022,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. JUAN RAMON MOLINA,006-SAN ANDRES,303
09023,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. JUAN RAMON MOLINA,006-SAN ANDRES,302
09024,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. JUAN LINDO,007-SANTA LUCIA,257
09025,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. JUAN LINDO,007-SANTA LUCIA,257
09026,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. JUAN LINDO,007-SANTA LUCIA,257
09027,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. JOSE CECILIO DEL VALLE,008-PLAN GRANDE,278
09028,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. EL PROGRESO,009-EL CIRUELO,200
09029,07-EL PARAISO,16-TEXIGUAT,2-RURAL,ESC. EL PROGRESO,009-EL CIRUELO,200
09030,07-EL PARAISO,17-VADO ANCHO,2-RURAL,CEB. TIBURCIO RODRIGUEZ,001-VADO ANCHO,345
09031,07-EL PARAISO,17-VADO ANCHO,2-RURAL,CEB. TIBURCIO RODRIGUEZ,001-VADO ANCHO,345
09032,07-EL PARAISO,17-VADO ANCHO,2-RURAL,CEB. TIBURCIO RODRIGUEZ,001-VADO ANCHO,345
09033,07-EL PARAISO,17-VADO ANCHO,2-RURAL,ESC. RAMON ORTEGA,002-APAUSUPO,253
09034,07-EL PARAISO,17-VADO ANCHO,2-RURAL,ESC. RAMON ORTEGA,002-APAUSUPO,252
09035,07-EL PARAISO,17-VADO ANCHO,2-RURAL,ESC. RAMON ORTEGA,002-APAUSUPO,252
09036,07-EL PARAISO,17-VADO ANCHO,2-RURAL,CEB. MANUEL BONILLA,003-TOLOBRE,346
09037,07-EL PARAISO,17-VADO ANCHO,2-RURAL,CEB. MANUEL BONILLA,003-TOLOBRE,345
09038,07-EL PARAISO,17-VADO ANCHO,2-RURAL,ESC. RURAL MIXTA FROYLAN TURCIOS,004-SAN JOSE,246
09039,07-EL PARAISO,17-VADO ANCHO,2-RURAL,ESC. RURAL MIXTA FROYLAN TURCIOS,004-SAN JOSE,245
09040,07-EL PARAISO,17-VADO ANCHO,2-RURAL,ESC. RURAL MIXTA FRANCISCO MORAZAN,005-LA RINCONADA O CERRO LARE,253
09041,07-EL PARAISO,17-VADO ANCHO,2-RURAL,ESC. RURAL MIXTA FRANCISCO MORAZAN,005-LA RINCONADA O CERRO LARE,252
09042,07-EL PARAISO,18-YAUYUPE,2-RURAL,CEB. ANDAN CANALES,001-YAUYUPE,308
09043,07-EL PARAISO,18-YAUYUPE,2-RURAL,CEB. ANDAN CANALES,001-YAUYUPE,308
09044,07-EL PARAISO,18-YAUYUPE,2-RURAL,CEB. ANDAN CANALES,001-YAUYUPE,308
09045,07-EL PARAISO,18-YAUYUPE,2-RURAL,CEB. ANDAN CANALES,001-YAUYUPE,307
09046,07-EL PARAISO,18-YAUYUPE,2-RURAL,ESC. DIONISIO DE HERRERA,002-EL LLANO O PICADERO,221
09047,07-EL PARAISO,18-YAUYUPE,2-RURAL,ESC. DIONISIO DE HERRERA,002-EL LLANO O PICADERO,221
09048,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09049,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09050,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09051,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09052,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09053,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09054,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09055,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09056,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09057,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09058,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09059,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09060,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09061,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09062,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09063,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09064,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09065,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09066,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09067,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,360
09068,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,359
09069,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,359
09070,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,359
09071,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,359
09072,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,359
09073,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,359
09074,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,359
09075,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,359
09076,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,359
09077,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,359
09078,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,359
09079,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALFONSO XIII,001-TROJES,359
09080,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE TRINIDAD REYES,002-CIFUENTES,286
09081,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE TRINIDAD REYES,002-CIFUENTES,286
09082,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE TRINIDAD REYES,002-CIFUENTES,286
09083,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE TRINIDAD REYES,002-CIFUENTES,286
09084,07-EL PARAISO,19-TROJES,2-RURAL,ESC. POLICARPO PAZ GARCIA,003-LAS QUEBRADAS,352
09085,07-EL PARAISO,19-TROJES,2-RURAL,ESC. POLICARPO PAZ GARCIA,003-LAS QUEBRADAS,352
09086,07-EL PARAISO,19-TROJES,2-RURAL,ESC. POLICARPO PAZ GARCIA,003-LAS QUEBRADAS,352
09087,07-EL PARAISO,19-TROJES,2-RURAL,ESC. POLICARPO PAZ GARCIA,003-LAS QUEBRADAS,351
09088,07-EL PARAISO,19-TROJES,2-RURAL,ESC. POLICARPO PAZ GARCIA,003-LAS QUEBRADAS,351
09089,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE TRINIDAD REYES,005-LOS PLANES,322
09090,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE TRINIDAD REYES,005-LOS PLANES,321
09091,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE TRINIDAD REYES,005-LOS PLANES,321
09092,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE TRINIDAD REYES,005-LOS PLANES,321
09093,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALVARO CONTRERAS,007-SANTA FE,334
09094,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALVARO CONTRERAS,007-SANTA FE,334
09095,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALVARO CONTRERAS,007-SANTA FE,334
09096,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ROBERTO SUAZO CORDOVA,008-RIO ARRIBA No. 2,323
09097,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ROBERTO SUAZO CORDOVA,008-RIO ARRIBA No. 2,323
09098,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ROBERTO SUAZO CORDOVA,008-RIO ARRIBA No. 2,323
09099,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ROBERTO SUAZO CORDOVA,008-RIO ARRIBA No. 2,323
09100,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FRANCISCO MORAZAN,009-PRADO,281
09101,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FRANCISCO MORAZAN,009-PRADO,280
09102,07-EL PARAISO,19-TROJES,2-RURAL,ESC. LUIS BOGRAN,010-LOS PLACERES,317
09103,07-EL PARAISO,19-TROJES,2-RURAL,ESC. LUIS BOGRAN,010-LOS PLACERES,316
09104,07-EL PARAISO,19-TROJES,2-RURAL,ESC. LUIS BOGRAN,010-LOS PLACERES,316
09105,07-EL PARAISO,19-TROJES,2-RURAL,ESC. 29 DE SEPTIEMBRE,011-SAN ESTEBAN,216
09106,07-EL PARAISO,19-TROJES,2-RURAL,ESC. REPUBLICA DE HONDURAS,012-FLOR DEL VALLE,332
09107,07-EL PARAISO,19-TROJES,2-RURAL,ESC. REPUBLICA DE HONDURAS,012-FLOR DEL VALLE,332
09108,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE TRINIDAD REYES,013-LAS MEZAS,323
09109,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE TRINIDAD REYES,013-LAS MEZAS,322
09110,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE TRINIDAD REYES,013-LAS MEZAS,322
09111,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ROBERTO SUAZO CORDOVA,014-EL ZAPOTAL,249
09112,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ROBERTO SUAZO CORDOVA,014-EL ZAPOTAL,248
09113,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FRANCISCO MORAZAN,015-GUANO No. 1,271
09114,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FRANCISCO MORAZAN,015-GUANO No. 1,271
09115,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FRANCISCO MORAZAN,015-GUANO No. 1,271
09116,07-EL PARAISO,19-TROJES,2-RURAL,ESC JOSE CECILIO BAIDE,016-SAN ANTONIO DE LAS VEGAS,191
09117,07-EL PARAISO,19-TROJES,2-RURAL,ESC JOSE CECILIO BAIDE,016-SAN ANTONIO DE LAS VEGAS,190
09118,07-EL PARAISO,19-TROJES,2-RURAL,ESC. RAMON MONTOYA,017-LA FORTUNA,323
09119,07-EL PARAISO,19-TROJES,2-RURAL,ESC. RAMON MONTOYA,017-LA FORTUNA,323
09120,07-EL PARAISO,19-TROJES,2-RURAL,ESC. RAMON MONTOYA,017-LA FORTUNA,322
09121,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FROYLAN TURCIOS,018-CAYANTU,297
09122,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FROYLAN TURCIOS,018-CAYANTU,296
09123,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALVARO CONTRERAS,019-TAPALCHI,336
09124,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALVARO CONTRERAS,019-TAPALCHI,336
09125,07-EL PARAISO,19-TROJES,2-RURAL,ESC. COMUNIDAD ECONOM. EUROPEA,020-POSAS REDONDA ARRIBA,335
09126,07-EL PARAISO,19-TROJES,2-RURAL,ESC. COMUNIDAD ECONOM. EUROPEA,020-POSAS REDONDA ARRIBA,334
09127,07-EL PARAISO,19-TROJES,2-RURAL,CEB. DIONISIO DE HERRERA,021-ARENALES,344
09128,07-EL PARAISO,19-TROJES,2-RURAL,CEB. DIONISIO DE HERRERA,021-ARENALES,344
09129,07-EL PARAISO,19-TROJES,2-RURAL,CEB. DIONISIO DE HERRERA,021-ARENALES,344
09130,07-EL PARAISO,19-TROJES,2-RURAL,CEB. DIONISIO DE HERRERA,021-ARENALES,343
09131,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FRANCISCO MORAZAN,022-ESPAÑOL,299
09132,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FRANCISCO MORAZAN,022-ESPAÑOL,298
09133,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FRANCISCO MORAZAN,022-ESPAÑOL,298
09134,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FRANCISCO MORAZAN,022-ESPAÑOL,298
09135,07-EL PARAISO,19-TROJES,2-RURAL,ESC. NUEVO AMANECER,023-ZEPEDA No. 2,370
09136,07-EL PARAISO,19-TROJES,2-RURAL,ESC. NUEVO AMANECER,023-ZEPEDA No. 2,369
09137,07-EL PARAISO,19-TROJES,2-RURAL,ESC. CARLOS ALBERTO ALEMAN,024-LA ESPERANZA DE CAPIRE,318
09138,07-EL PARAISO,19-TROJES,2-RURAL,ESC. CARLOS ALBERTO ALEMAN,024-LA ESPERANZA DE CAPIRE,318
09139,07-EL PARAISO,19-TROJES,2-RURAL,ESC. CARLOS ALBERTO ALEMAN,024-LA ESPERANZA DE CAPIRE,317
09140,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FRANCISCO MORAZAN,025-EL PROGRESO DE CAPIRE,273
09141,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FRANCISCO MORAZAN,025-EL PROGRESO DE CAPIRE,273
09142,07-EL PARAISO,19-TROJES,2-RURAL,ESC. FRANCISCO MORAZAN,025-EL PROGRESO DE CAPIRE,272
09143,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALVARO CONTRERAS,026-MAQUENGALE,301
09144,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALVARO CONTRERAS,026-MAQUENGALE,301
09145,07-EL PARAISO,19-TROJES,2-RURAL,ESC. VILLEDA MORALES,027-SAN JOSE DE YAMALE,350
09146,07-EL PARAISO,19-TROJES,2-RURAL,ESC. VILLEDA MORALES,027-SAN JOSE DE YAMALE,350
09147,07-EL PARAISO,19-TROJES,2-RURAL,ESC. VILLEDA MORALES,027-SAN JOSE DE YAMALE,350
09148,07-EL PARAISO,19-TROJES,2-RURAL,ESC. VILLEDA MORALES,027-SAN JOSE DE YAMALE,350
09149,07-EL PARAISO,19-TROJES,2-RURAL,ESC. VILLEDA MORALES,027-SAN JOSE DE YAMALE,350
09150,07-EL PARAISO,19-TROJES,2-RURAL,ESC DR. CARLOS ROBERTO REINA,028-RANCHO GRANDE,219
09151,07-EL PARAISO,19-TROJES,2-RURAL,ESC DR. CARLOS ROBERTO REINA,028-RANCHO GRANDE,218
09152,07-EL PARAISO,19-TROJES,2-RURAL,ESC. DIONISIO DE HERRERA,029-CAPIRE,323
09153,07-EL PARAISO,19-TROJES,2-RURAL,ESC. DIONISIO DE HERRERA,029-CAPIRE,323
09154,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALVARO CONTRERAS,030-BUENA VISTA No. 2,199
09155,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ALVARO CONTRERAS,030-BUENA VISTA No. 2,198
09156,07-EL PARAISO,19-TROJES,2-RURAL,ESC. AUGUSTO C. COELLO,031-LAS VEGAS DE VERACRUZ,344
09157,07-EL PARAISO,19-TROJES,2-RURAL,ESC. AUGUSTO C. COELLO,031-LAS VEGAS DE VERACRUZ,343
09158,07-EL PARAISO,19-TROJES,2-RURAL,ESC. AUGUSTO C. COELLO,031-LAS VEGAS DE VERACRUZ,343
09159,07-EL PARAISO,19-TROJES,2-RURAL,ESC. CARLOS ROBERTO REINA,032-CABECERA DE GUINEO,45
09160,07-EL PARAISO,19-TROJES,2-RURAL,ESC. HERIBERTO SOLORZANO,033-SAMARIA,204
09161,07-EL PARAISO,19-TROJES,2-RURAL,ESC. HERIBERTO SOLORZANO,033-SAMARIA,204
09162,07-EL PARAISO,19-TROJES,2-RURAL,ESC. ESTEBAN GUARDIOLA,034-LA FLORIDA,281
09163,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE CECILIO DEL VALLE,035-AMPARO,203
09164,07-EL PARAISO,19-TROJES,2-RURAL,ESC. JOSE CECILIO DEL VALLE,035-AMPARO,203
09165,07-EL PARAISO,19-TROJES,2-RURAL,ESC. LUIS LANDA,036-SAN FRANCISCO DE CAPIRE,213
09166,07-EL PARAISO,19-TROJES,2-RURAL,ESC. LUIS LANDA,036-SAN FRANCISCO DE CAPIRE,212
09167,07-EL PARAISO,19-TROJES,2-RURAL,ESC JOSE CECILIO VALLE,037-MAQUENGALITO,279
09168,07-EL PARAISO,19-TROJES,2-RURAL,ESC JOSE CECILIO VALLE,037-MAQUENGALITO,279
09169,07-EL PARAISO,19-TROJES,2-RURAL,ESC JOSE CECILIO VALLE,037-MAQUENGALITO,278
09170,07-EL PARAISO,19-TROJES,2-RURAL,ESC. UNION EUROPEA,038-MORIAH,187
09171,07-EL PARAISO,19-TROJES,2-RURAL,ESC. UNION EUROPEA,038-MORIAH,186
09172,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB. MANUEL BONILLA,001-BO. EL CHILE,337
09173,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB. MANUEL BONILLA,001-BO. EL CHILE,337
09174,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB. MANUEL BONILLA,001-BO. EL CHILE,337
09175,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB. MANUEL BONILLA,001-BO. EL CHILE,337
09176,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB. MANUEL BONILLA,001-BO. EL CHILE,337
09177,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB. MANUEL BONILLA,001-BO. EL CHILE,337
09178,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB. MANUEL BONILLA,001-BO. EL CHILE,337
09179,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB. MANUEL BONILLA,001-BO. EL CHILE,337
09180,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB. MANUEL BONILLA,001-BO. EL CHILE,337
09181,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB. MANUEL BONILLA,001-BO. EL CHILE,337
09182,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB. MANUEL BONILLA,001-BO. EL CHILE,336
