number,department,municipality,area,location,address,electoralLoad
05276,05-CORTES,02-CHOLOMA,2-RURAL,ESC. 14 DE JULIO,015-LA PROTECCION,270
05277,05-CORTES,02-CHOLOMA,2-RURAL,ESC. 14 DE JULIO,015-LA PROTECCION,269
05278,05-CORTES,02-CHOLOMA,2-RURAL,ESC. 14 DE JULIO,015-LA PROTECCION,269
05279,05-CORTES,02-CHOLOMA,2-RURAL,ESC. RAMON ROSA,017-LOS CARAOS,320
05280,05-CORTES,02-CHOLOMA,2-RURAL,ESC. RAMON ROSA,017-LOS CARAOS,319
05281,05-CORTES,02-CHOLOMA,2-RURAL,ESC. RAMON ROSA,017-LOS CARAOS,319
05282,05-CORTES,02-CHOLOMA,2-RURAL,ESC. RAMON ROSA,017-LOS CARAOS,319
05283,05-CORTES,02-CHOLOMA,2-RURAL,ESC. JUAN LINDO,018-MONTAÑUELA,294
05284,05-CORTES,02-CHOLOMA,2-RURAL,ESC. JUAN LINDO,018-MONTAÑUELA,294
05285,05-CORTES,02-CHOLOMA,2-RURAL,ESC. JUAN LINDO,018-MONTAÑUELA,294
05286,05-CORTES,02-CHOLOMA,2-RURAL,ESC. JOSE CECILIO DEL VALLE,019-MONTERREY,296
05287,05-CORTES,02-CHOLOMA,2-RURAL,ESC. JOSE CECILIO DEL VALLE,019-MONTERREY,296
05288,05-CORTES,02-CHOLOMA,2-RURAL,ESC. JOSE CECILIO DEL VALLE,019-MONTERREY,295
05289,05-CORTES,02-CHOLOMA,2-RURAL,ESC. JOSE CECILIO DEL VALLE,019-MONTERREY,295
05290,05-CORTES,02-CHOLOMA,2-RURAL,ESC. JOSE CECILIO DEL VALLE,019-MONTERREY,295
05291,05-CORTES,02-CHOLOMA,2-RURAL,ESC. JOSE CECILIO DEL VALLE,019-MONTERREY,295
05292,05-CORTES,02-CHOLOMA,2-RURAL,ESC. JOSE CECILIO DEL VALLE,019-MONTERREY,295
05293,05-CORTES,02-CHOLOMA,2-RURAL,ESC. JOSE CECILIO DEL VALLE,019-MONTERREY,295
05294,05-CORTES,02-CHOLOMA,2-RURAL,ESC. JOSE CECILIO DEL VALLE,019-MONTERREY,295
05295,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,305
05296,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,305
05297,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,305
05298,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,305
05299,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,305
05300,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,304
05301,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,304
05302,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,304
05303,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,304
05304,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,304
05305,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,304
05306,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,304
05307,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,304
05308,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,304
05309,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,304
05310,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,304
05311,05-CORTES,02-CHOLOMA,2-RURAL,ESC. LA FRATERNIDAD,021-QUEBRADA SECA,304
