Código Departamento,Departamento,Código Municipio,Municipio,Área,Sector Electoral,Centro de Votación,JRV,Carga Electoral
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. MELGAR CASTRO No. 2,ESC. POLICARPO PAZ GARCIA,211,354
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. MELGAR CASTRO No. 2,ESC. POLICARPO PAZ GARCIA,212,354
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. MELGAR CASTRO No. 2,ESC. POLICARPO PAZ GARCIA,213,354
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. MELGAR CASTRO No. 2,ESC. POLICARPO PAZ GARCIA,214,354
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTO,ESC. JOSE TRINIDAD REYES,215,338
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTO,ESC. JOSE TRINIDAD REYES,216,338
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTO,ESC. JOSE TRINIDAD REYES,217,338
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTO,ESC. JOSE TRINIDAD REYES,218,338
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTO,ESC. JOSE TRINIDAD REYES,219,338
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTO,ESC. JOSE TRINIDAD REYES,220,337
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTO,ESC. JOSE TRINIDAD REYES,221,337
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTO,ESC. JOSE TRINIDAD REYES,222,337
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTO,ESC. JOSE TRINIDAD REYES,223,337
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTO,ESC. JOSE TRINIDAD REYES,224,337
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTO,ESC. JOSE TRINIDAD REYES,225,337
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTILLO,ESC. FERNANDO SOTO HENRIQUEZ,226,269
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTILLO,ESC. FERNANDO SOTO HENRIQUEZ,227,269
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL DANTILLO,ESC. FERNANDO SOTO HENRIQUEZ,228,269
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. BRISAS DEL NORTE,ESC. JESUS AGUILAR PAZ,229,322
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. BRISAS DEL NORTE,ESC. JESUS AGUILAR PAZ,230,322
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. BRISAS DEL NORTE,ESC. JESUS AGUILAR PAZ,231,322
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. BRISAS DEL NORTE,ESC. JESUS AGUILAR PAZ,232,321
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. BRISAS DEL NORTE,ESC. JESUS AGUILAR PAZ,233,321
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. CLUB DE LEONES,ESC. RAFAEL BARDALES BUESO,234,349
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. CLUB DE LEONES,ESC. RAFAEL BARDALES BUESO,235,349
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. CLUB DE LEONES,ESC. RAFAEL BARDALES BUESO,236,348
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. CLUB DE LEONES,ESC. RAFAEL BARDALES BUESO,237,348
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. CLUB DE LEONES,ESC. RAFAEL BARDALES BUESO,238,348
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. PALMIRA,ESC. JUANA REYES DE MARESMA,239,334
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. PALMIRA,ESC. JUANA REYES DE MARESMA,240,333
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. PALMIRA,ESC. JUANA REYES DE MARESMA,241,333
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. PALMIRA,ESC. JUANA REYES DE MARESMA,242,333
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. PALMIRA,ESC. JUANA REYES DE MARESMA,243,333
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. PALMIRA,ESC. JUANA REYES DE MARESMA,244,333
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. PRIMERO DE MAYO,CEB. ENRIQUE ORTEZ PINEL,245,296
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. PRIMERO DE MAYO,CEB. ENRIQUE ORTEZ PINEL,246,295
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. PRIMERO DE MAYO,CEB. ENRIQUE ORTEZ PINEL,247,295
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. PRIMERO DE MAYO,CEB. ENRIQUE ORTEZ PINEL,248,295
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. MODESTO RODAS ALVARADO,ESC. JOSE ARTURO SANTOS,249,217
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. MODESTO RODAS ALVARADO,ESC. JOSE ARTURO SANTOS,250,217
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL CONFITE,CEB JOSE VALENTIN VASQUEZ,251,340
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL CONFITE,CEB JOSE VALENTIN VASQUEZ,252,339
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL CONFITE,CEB JOSE VALENTIN VASQUEZ,253,339
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL CONFITE,CEB JOSE VALENTIN VASQUEZ,254,339
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL CONFITE,CEB JOSE VALENTIN VASQUEZ,255,339
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL CONFITE,CEB JOSE VALENTIN VASQUEZ,256,339
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL CONFITE,CEB JOSE VALENTIN VASQUEZ,257,339
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL CONFITE,CEB JOSE VALENTIN VASQUEZ,258,339
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL CONFITE,CEB JOSE VALENTIN VASQUEZ,259,339
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL CONFITE,CEB JOSE VALENTIN VASQUEZ,260,339
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL CONFITE,CEB JOSE VALENTIN VASQUEZ,261,339
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. EL CONFITE,CEB JOSE VALENTIN VASQUEZ,262,339
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BONITILLO,CEB. MIGUEL PAZ BARAHONA,263,350
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BONITILLO,CEB. MIGUEL PAZ BARAHONA,264,350
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BONITILLO,CEB. MIGUEL PAZ BARAHONA,265,350
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BONITILLO,CEB. MIGUEL PAZ BARAHONA,266,350
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BONITILLO,CEB. MIGUEL PAZ BARAHONA,267,350
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BONITILLO,CEB. MIGUEL PAZ BARAHONA,268,350
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BONITILLO,CEB. MIGUEL PAZ BARAHONA,269,350
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BONITILLO,CEB. MIGUEL PAZ BARAHONA,270,350
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. IRIAS NAVAS,INST. MARCIO RENE ESPINAL,271,331
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. IRIAS NAVAS,INST. MARCIO RENE ESPINAL,272,330
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. IRIAS NAVAS,INST. MARCIO RENE ESPINAL,273,330
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. IRIAS NAVAS,INST. MARCIO RENE ESPINAL,274,330
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. IRIAS NAVAS,INST. MARCIO RENE ESPINAL,275,330
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. IRIAS NAVAS,INST. MARCIO RENE ESPINAL,276,330
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. IRIAS NAVAS,INST. MARCIO RENE ESPINAL,277,330
1,ATLANTIDA,1.0,LA CEIBA,URBANA,ZONA MIRAMAR O COL. SUTRAFCO,LOCAL CAMARA JUNIOR,278,361
1,ATLANTIDA,1.0,LA CEIBA,URBANA,ZONA MIRAMAR O COL. SUTRAFCO,LOCAL CAMARA JUNIOR,279,360
1,ATLANTIDA,1.0,LA CEIBA,URBANA,ZONA MIRAMAR O COL. SUTRAFCO,LOCAL CAMARA JUNIOR,280,360
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. YESSENIA CASTILLO,CEB CRISTOBAL COLON,281,341
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. YESSENIA CASTILLO,CEB CRISTOBAL COLON,282,341
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. YESSENIA CASTILLO,CEB CRISTOBAL COLON,283,341
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. YESSENIA CASTILLO,CEB CRISTOBAL COLON,284,341
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. YESSENIA CASTILLO,CEB CRISTOBAL COLON,285,341
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. YESSENIA CASTILLO,CEB CRISTOBAL COLON,286,341
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. YESSENIA CASTILLO,CEB CRISTOBAL COLON,287,340
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BO. LA ISLA,ESC. RAMON MONTOYA,288,336
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BO. LA ISLA,ESC. RAMON MONTOYA,289,336
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BO. LA ISLA,ESC. RAMON MONTOYA,290,336
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BO. LA ISLA,ESC. RAMON MONTOYA,291,336
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BO. LA ISLA,ESC. RAMON MONTOYA,292,335
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BO. LA ISLA,ESC. RAMON MONTOYA,293,335
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BO. LA ISLA,ESC. RAMON MONTOYA,294,335
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BO. LA ISLA,ESC. RAMON MONTOYA,295,335
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BO. LA ISLA,ESC. RAMON MONTOYA,296,335
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BO. LA ISLA,ESC. RAMON MONTOYA,297,335
1,ATLANTIDA,1.0,LA CEIBA,URBANA,BO. LA ISLA,ESC. RAMON MONTOYA,298,335
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. LAS DELICIAS I,ESC. REPUBLICA DE ALEMANIA #1,299,364
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. LAS DELICIAS I,ESC. REPUBLICA DE ALEMANIA #1,300,364
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. LAS DELICIAS I,ESC. REPUBLICA DE ALEMANIA #1,301,364
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. LAS DELICIAS I,ESC. REPUBLICA DE ALEMANIA #1,302,364
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. LAS DELICIAS I,ESC. REPUBLICA DE ALEMANIA #1,303,364
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. LAS DELICIAS I,ESC. REPUBLICA DE ALEMANIA #1,304,364
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. LAS DELICIAS I,ESC. REPUBLICA DE ALEMANIA #1,305,364
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. LOMAS DE PALMIRA,ESC. MARGIE DIP,306,229
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. LOMAS DE PALMIRA,ESC. MARGIE DIP,307,229
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. LAS DELICIAS II,REPUBLICA DE ALEMANIA #2,308,339
1,ATLANTIDA,1.0,LA CEIBA,URBANA,COL. LAS DELICIAS II,REPUBLICA DE ALEMANIA #2,309,338
1,ATLANTIDA,1.0,LA CEIBA,RURAL,ARMENIA BONITO,ESC. GUSTAVO A. MARTINEZ,310,295
1,ATLANTIDA,1.0,LA CEIBA,RURAL,ARMENIA BONITO,ESC. GUSTAVO A. MARTINEZ,311,295
1,ATLANTIDA,1.0,LA CEIBA,RURAL,ARMENIA BONITO,ESC. GUSTAVO A. MARTINEZ,312,295
1,ATLANTIDA,1.0,LA CEIBA,RURAL,COROZAL,ESC. RAMON ROSA,313,336
1,ATLANTIDA,1.0,LA CEIBA,RURAL,COROZAL,ESC. RAMON ROSA,314,336
1,ATLANTIDA,1.0,LA CEIBA,RURAL,COROZAL,ESC. RAMON ROSA,315,336
1,ATLANTIDA,1.0,LA CEIBA,RURAL,COROZAL,ESC. RAMON ROSA,316,336
1,ATLANTIDA,1.0,LA CEIBA,RURAL,COROZAL,ESC. RAMON ROSA,317,336
1,ATLANTIDA,1.0,LA CEIBA,RURAL,COROZAL,ESC. RAMON ROSA,318,336
1,ATLANTIDA,1.0,LA CEIBA,RURAL,COROZAL,ESC. RAMON ROSA,319,336
1,ATLANTIDA,1.0,LA CEIBA,RURAL,COROZAL,ESC. RAMON ROSA,320,336
1,ATLANTIDA,1.0,LA CEIBA,RURAL,COROZAL,ESC. RAMON ROSA,321,335
1,ATLANTIDA,1.0,LA CEIBA,RURAL,COROZAL,ESC. RAMON ROSA,322,335
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SATUYE,ESC. CARLOS HARTLING,323,352
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SATUYE,ESC. CARLOS HARTLING,324,352
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SATUYE,ESC. CARLOS HARTLING,325,352
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SATUYE,ESC. CARLOS HARTLING,326,352
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SATUYE,ESC. CARLOS HARTLING,327,352
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SATUYE,ESC. CARLOS HARTLING,328,352
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SATUYE,ESC. CARLOS HARTLING,329,351
1,ATLANTIDA,1.0,LA CEIBA,RURAL,EL PERU,ESC. JUAN LINDO,330,358
1,ATLANTIDA,1.0,LA CEIBA,RURAL,EL PERU,ESC. JUAN LINDO,331,358
1,ATLANTIDA,1.0,LA CEIBA,RURAL,EL PERU,ESC. JUAN LINDO,332,358
1,ATLANTIDA,1.0,LA CEIBA,RURAL,LAS MANGAS,ESC. EL PROGRESO,333,308
1,ATLANTIDA,1.0,LA CEIBA,RURAL,RIO VIEJO,ESC. RURAL MIXTA MARCO AURELIO SOTO,334,368
1,ATLANTIDA,1.0,LA CEIBA,RURAL,RIO VIEJO,ESC. RURAL MIXTA MARCO AURELIO SOTO,335,368
1,ATLANTIDA,1.0,LA CEIBA,RURAL,RIO VIEJO,ESC. RURAL MIXTA MARCO AURELIO SOTO,336,367
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SAMBO CREEK,ESC. LA LIBERTAD,337,359
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SAMBO CREEK,ESC. LA LIBERTAD,338,359
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SAMBO CREEK,ESC. LA LIBERTAD,339,359
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SAMBO CREEK,ESC. LA LIBERTAD,340,359
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SAMBO CREEK,ESC. LA LIBERTAD,341,359
1,ATLANTIDA,1.0,LA CEIBA,RURAL,SAMBO CREEK,ESC. LA LIBERTAD,342,359
1,ATLANTIDA,1.0,LA CEIBA,RURAL,TONCONTIN,ESC. RAMON ROSA,343,301
1,ATLANTIDA,1.0,LA CEIBA,RURAL,TONCONTIN,ESC. RAMON ROSA,344,301
1,ATLANTIDA,1.0,LA CEIBA,RURAL,TONCONTIN,ESC. RAMON ROSA,345,301
1,ATLANTIDA,1.0,LA CEIBA,RURAL,YARUCA,CEB. MINERVA,346,283
1,ATLANTIDA,1.0,LA CEIBA,RURAL,YARUCA,CEB. MINERVA,347,283
1,ATLANTIDA,1.0,LA CEIBA,RURAL,YARUCA,CEB. MINERVA,348,282
1,ATLANTIDA,1.0,LA CEIBA,RURAL,EL BUFALO,ESC. JUSTO RUFINO SPILBURY,349,322
1,ATLANTIDA,1.0,LA CEIBA,RURAL,EL BUFALO,ESC. JUSTO RUFINO SPILBURY,350,322
1,ATLANTIDA,1.0,LA CEIBA,RURAL,EL BUFALO,ESC. JUSTO RUFINO SPILBURY,351,322
1,ATLANTIDA,1.0,LA CEIBA,RURAL,EL BUFALO,ESC. JUSTO RUFINO SPILBURY,352,322
1,ATLANTIDA,1.0,LA CEIBA,RURAL,EL BUFALO,ESC. JUSTO RUFINO SPILBURY,353,322
1,ATLANTIDA,1.0,LA CEIBA,RURAL,EL BUFALO,ESC. JUSTO RUFINO SPILBURY,354,322
1,ATLANTIDA,1.0,LA CEIBA,RURAL,EL BUFALO,ESC. JUSTO RUFINO SPILBURY,355,322
1,ATLANTIDA,1.0,LA CEIBA,RURAL,LOS LIMPIOS,ESC. PEDRO NUFIO,356,318
1,ATLANTIDA,1.0,LA CEIBA,RURAL,RIO MARIA,ESC. 10 DE SEPTIEMBRE,357,284
1,ATLANTIDA,1.0,LA CEIBA,RURAL,RIO MARIA,ESC. 10 DE SEPTIEMBRE,358,283
1,ATLANTIDA,1.0,LA CEIBA,RURAL,EL PITAL,ESC. ABRAHAM MEJIA ZERON,359,206
1,ATLANTIDA,1.0,LA CEIBA,RURAL,EL PITAL,ESC. ABRAHAM MEJIA ZERON,360,205
1,ATLANTIDA,1.0,LA CEIBA,RURAL,URRACO,ESC. 14 DE JULIO DE 1969,361,243
1,ATLANTIDA,1.0,LA CEIBA,RURAL,LOS NARANJOS,ESC. MIGUEL ROBERTO MONCADA,362,192
1,ATLANTIDA,1.0,LA CEIBA,RURAL,LOS NARANJOS,ESC. MIGUEL ROBERTO MONCADA,363,192
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PORVENIR,ESC. JUAN RAMON MOLINA,364,339
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PORVENIR,ESC. JUAN RAMON MOLINA,365,339
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PORVENIR,ESC. JUAN RAMON MOLINA,366,339
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PORVENIR,ESC. JUAN RAMON MOLINA,367,339
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PORVENIR,ESC. JUAN RAMON MOLINA,368,339
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PORVENIR,ESC. JUAN RAMON MOLINA,369,339
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PORVENIR,ESC. JUAN RAMON MOLINA,370,339
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PORVENIR,ESC. JUAN RAMON MOLINA,371,339
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PORVENIR,ESC. JUAN RAMON MOLINA,372,338
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PORVENIR,ESC. JUAN RAMON MOLINA,373,338
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PORVENIR,ESC. JUAN RAMON MOLINA,374,338
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PORVENIR,ESC. JUAN RAMON MOLINA,375,338
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,CACERES,ESC. MARCO AURELIO SOTO,376,340
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,CACERES,ESC. MARCO AURELIO SOTO,377,339
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,CARACAS,ESC. FROYLAN TURCIOS,378,261
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,CARACAS,ESC. FROYLAN TURCIOS,379,260
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,380,351
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,381,351
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,382,351
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,383,351
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,384,351
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,385,351
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,386,351
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,387,350
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,388,350
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,389,350
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,390,350
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,391,350
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,392,350
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL PINO,ESC. FRANCISCO MORAZAN,393,350
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,LA UNION,ESC. FRANCISCO MORAZAN,394,346
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,LA UNION,ESC. FRANCISCO MORAZAN,395,346
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,LA UNION,ESC. FRANCISCO MORAZAN,396,346
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,LA UNION,ESC. FRANCISCO MORAZAN,397,346
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,LA UNION,ESC. FRANCISCO MORAZAN,398,345
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,LA UNION,ESC. FRANCISCO MORAZAN,399,345
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,LA UNION,ESC. FRANCISCO MORAZAN,400,345
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,MONTE POBRE,ESC. JUAN LINDO,401,196
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,MONTE POBRE,ESC. JUAN LINDO,402,196
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL GANCHO,ESC. MARGIE DE DIPP,403,313
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,EL GANCHO,ESC. MARGIE DE DIPP,404,312
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,BURGOS,ESC. FELIPE SANCHEZ,405,255
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,BURGOS,ESC. FELIPE SANCHEZ,406,255
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,LOPEZ BONITO,ESC. OSWALDO LOPEZ ARELLANO,407,251
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,LOPEZ BONITO,ESC. OSWALDO LOPEZ ARELLANO,408,251
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,SAN JOSE DE MONTEVIDEO,ESC. SAN JOSE DE MONTEVIDEO,409,345
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,LA CURVA,ESC. AUGUSTIN GONZALES TRIMINIO,410,219
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,LA CURVA,ESC. AUGUSTIN GONZALES TRIMINIO,411,219
1,ATLANTIDA,2.0,EL PORVENIR,RURAL,OROTINA,ESC. FRANCISCO MORAZAN,412,319
1,ATLANTIDA,3.0,ESPARTA,RURAL,ESPARTA,CEB LEMPIRA,413,349
1,ATLANTIDA,3.0,ESPARTA,RURAL,ESPARTA,CEB LEMPIRA,414,349
1,ATLANTIDA,3.0,ESPARTA,RURAL,ESPARTA,CEB LEMPIRA,415,349
1,ATLANTIDA,3.0,ESPARTA,RURAL,ESPARTA,CEB LEMPIRA,416,348
1,ATLANTIDA,3.0,ESPARTA,RURAL,AGUA CALIENTE,ESC. 1ERO. DE OCTUBRE,417,366
1,ATLANTIDA,3.0,ESPARTA,RURAL,RIO CHIQUITO NORTE,ESC. RAMON SANABRIA ESPINAL,418,235
1,ATLANTIDA,3.0,ESPARTA,RURAL,FLORES DE ITALIA,CEB. SAT. ESTEBAN GUARDIOLA,419,220
1,ATLANTIDA,3.0,ESPARTA,RURAL,FLORES DE ITALIA,CEB. SAT. ESTEBAN GUARDIOLA,420,219
1,ATLANTIDA,3.0,ESPARTA,RURAL,SOMBRA VERDE,ESC. CARLOS IZAGUIRRE,421,221
1,ATLANTIDA,3.0,ESPARTA,RURAL,SOMBRA VERDE,ESC. CARLOS IZAGUIRRE,422,220
1,ATLANTIDA,3.0,ESPARTA,RURAL,CEIBITA WAY,CEB RAMON ROSA,423,331
1,ATLANTIDA,3.0,ESPARTA,RURAL,CEIBITA WAY,CEB RAMON ROSA,424,330
1,ATLANTIDA,3.0,ESPARTA,RURAL,CEIBITA WAY,CEB RAMON ROSA,425,330
1,ATLANTIDA,3.0,ESPARTA,RURAL,COLORADO BARRA,CEB MANUEL BONILLA,426,167
1,ATLANTIDA,3.0,ESPARTA,RURAL,LOS CERRITOS,ESC. MARIA DOLORES VEDOÑA,427,274
1,ATLANTIDA,3.0,ESPARTA,RURAL,LOS CERRITOS,ESC. MARIA DOLORES VEDOÑA,428,273
1,ATLANTIDA,3.0,ESPARTA,RURAL,LA LIBERTAD,CEB RAFAEL BARDALES BUESO,429,255
1,ATLANTIDA,3.0,ESPARTA,RURAL,LAS FLORES DE LEAN,CEB JOSE TRINIDAD CABAÑAS,430,283
1,ATLANTIDA,3.0,ESPARTA,RURAL,LAS FLORES DE LEAN,CEB JOSE TRINIDAD CABAÑAS,431,283
1,ATLANTIDA,3.0,ESPARTA,RURAL,LAS AMERICAS No. 1,CEB FRANCISCO MORAZAN ,432,341
1,ATLANTIDA,3.0,ESPARTA,RURAL,LAS AMERICAS No. 1,CEB FRANCISCO MORAZAN ,433,341
1,ATLANTIDA,3.0,ESPARTA,RURAL,LAS AMERICAS No. 1,CEB FRANCISCO MORAZAN ,434,341
1,ATLANTIDA,3.0,ESPARTA,RURAL,LAS AMERICAS No. 1,CEB FRANCISCO MORAZAN ,435,341
1,ATLANTIDA,3.0,ESPARTA,RURAL,LAS AMERICAS No. 1,CEB FRANCISCO MORAZAN ,436,340
1,ATLANTIDA,3.0,ESPARTA,RURAL,LOMBARDIA O LA CURVA,CEB ESTEBAN GUARDIOLA ,437,342
1,ATLANTIDA,3.0,ESPARTA,RURAL,LOMBARDIA O LA CURVA,CEB ESTEBAN GUARDIOLA ,438,341
1,ATLANTIDA,3.0,ESPARTA,RURAL,SIEMPRE VIVA,ESC. DIONISIO DE HERRERA,439,342
1,ATLANTIDA,3.0,ESPARTA,RURAL,SIEMPRE VIVA,ESC. DIONISIO DE HERRERA,440,341
